gene	delta	alpha	gamma	ductal	acinar	beta	PSC
UBAP1L	0.361176836034989	0.460026051660323	0.320197741668068	0.113719843532433	0.204501449395866	0.191564560152147	0.211634886042404
MTFMT	1.43610335793708	1.72250716263202	2.11779122794935	2.53098142809243	1.88950115225046	2.16010291606782	3.55082899391507
CLPX	1.7875265511483	1.86360177800116	1.98970765948568	4.18285479171074	3.69361544059933	1.46646901404125	3.06458728188943
PDCD7	1.83571275514073	2.24077532727124	1.99626254870463	2.56566461023994	2.16501659786828	1.64334784408605	3.10642072791428
PARP16	0.882612237601047	1.27227967456279	1.01320845774974	2.07494465264964	1.9965956560058	1.11691699607732	1.07751855924609
PTPLAD1	7.22098982664088	7.23489591057165	6.64836479748647	7.18395773056374	6.55250927214098	7.86838191329887	5.72627337103854
VWA9	1.83166722863935	2.97074293434232	2.35118496634133	4.16278239819068	3.68584269984567	3.3680014365551	4.259463186664
RAB11A	8.13331665188451	8.3743369667279	7.51413644902395	8.57035992783284	7.41526402535841	8.17283267605674	6.34499004568551
TIPIN	1.03183097652545	0.552688849395649	0.366323886204661	0.769077130232274	0.992615906959442	0.878390572100713	0.984163397905972
DIS3L	2.32620928464218	2.10171874394615	2.14360555208598	2.46662228412402	2.26585812283357	1.83934223317329	2.31196950324163
ZWILCH	0.514546474931152	0.780154468840831	0.650427068418633	1.77090009064489	1.0998979947487	0.341239021217992	1.26330724092632
SNAPC5	1.58882057472552	1.76469249809046	1.29684153072833	2.41023237726135	2.25767741938747	2.59707501838307	1.8849117662168
RPL4	7.49547400589282	6.90541707579478	7.42515759321689	7.67586727669661	8.27049859362237	8.17368822055987	8.35782288545508
SMAD6	0.0142928519158856	0.0130392264789661	0.0160019676695201	0.909435046113379	1.28166412284881	0.0759243201355162	0.544258736737305
C15orf61	3.9248082761452	3.98426977375905	3.9467052340401	2.94093498306662	3.32961026845203	5.1824304440621	3.34285984013919
CLN6	1.36593615333803	1.59099206436074	0.854780357064803	3.34904392405734	2.84748806489985	2.00647678262975	2.49399418446246
CALML4	1.70452768493853	1.57808061026016	2.09594076778515	3.72512609214176	1.20614213161171	2.01387461256292	0.523840123629985
FEM1B	3.539365265638	2.58521052543961	3.04111566848973	3.95978477678603	2.51130618473216	2.68386354155775	4.48771802897226
RPLP1	8.54144027036547	8.62307428225012	8.91420159202573	9.27443139244615	9.90814828556652	9.2102300510141	10.1241896354897
LARP6	2.2141452180747	0.732523383108881	1.77721833165184	3.67483412722913	2.41967731517512	0.895931397321541	5.42562408354472
THAP10	0.849223444093504	0.622671161776784	0.664838120581069	1.20799219579852	0.698637451239561	0.578295516283681	0.386152445357905
SENP8	0.708090219403608	0.959325703797881	0.488830857618229	0.956519877487249	0.866762681574528	1.25147427777886	0.832932191034131
CELF6	1.68737335908596	1.45118939080595	1.73565723211313	0.179586501542376	0.16669540143978	1.12838055341945	0.388359097649516
PKM	8.54449345214928	9.23736376549842	9.02452923131066	9.87849821433032	8.21531781597834	8.59156247863698	9.8213282409001
PARP6	3.66611373702521	4.49815203264452	4.16853235675667	4.0808575067418	4.3101578420656	3.48028453848906	4.18910512334415
HEXA	6.49712141550923	8.04781229153398	6.74806260823519	7.841400306638	6.82356752518676	7.24042831689953	7.5803592036292
ADPGK	1.60562285779406	1.79520827154072	1.82408839415207	3.75092170819204	3.90755753581983	1.9275723324081	3.77764879862645
HCN4	1.24667544848639	0.569580039385249	0.0895870608773489	0.277586659215176	0.121629248589518	0.523628306807741	0
NPTN-IT1	0.610128848309795	0.838915711634278	1.26483140985032	0.605656761710999	0.916817039199454	0.517976190486248	0.615282659634194
CD276	2.97325387340788	3.21209813270015	2.44810914289634	5.74312031756087	4.82943010527014	2.68322202369992	7.1503936855822
STOML1	1.62258726780672	1.98700007893313	1.31179689846423	2.91039942478152	2.5205798795167	2.06755069747243	0.686920146319233
LOXL1	1.3592477637489	1.39137797281316	0.272674675705912	1.1006028262665	1.10082947080584	1.44097650926483	1.5978839073256
LOXL1-AS1	0.765700593610876	0.989336057269165	0.442239216439882	0.978030579388901	1.02508558686021	1.0507285022349	0.219120843472335
UBL7-AS1	0.503326099628315	0.428018974751128	0.5011000671396	0.667464011428144	0.803517513092716	0.376690634204976	0.498015384403673
UBL7	3.19452395212783	3.50257674865332	3.66191177238315	5.12391557293425	5.11947286715952	3.99592761537644	5.31109117699935
CLK3	2.17032753381627	3.17834516876314	2.39162955645948	4.68379990969087	4.08478198613543	3.0610450885147	4.763390241244
CYP1A1	0.131903409005199	0.0950245194682102	0.266970321552522	2.23844783827244	3.06560976451307	0.200948187595981	0.117931316471243
CSK	0.940238491719482	1.45634397318631	1.48725022974975	2.7197748719599	3.47572646782838	1.16624982305157	2.03671758694065
ULK3	2.75694271476652	2.83266495555407	2.57381813559666	3.51582314520178	3.8519185683351	3.15204456628085	3.06359682362488
FAM219B	3.6621763904099	3.75776006456727	4.40528852091389	4.30772455869454	3.42079491429625	4.60425699927041	4.1385208217749
SCAMP2	4.58649885993762	4.85815797789173	3.72570534828614	5.79284825582758	5.76667413041267	5.03914757033498	4.92976983262565
MPI	2.26753655638733	2.36873651617789	1.82379187392555	3.23913966086848	4.67786227393478	2.34727013851638	2.85169353588599
COX5A	6.69438665330966	6.22057454683651	5.90706260698862	8.06238042218528	7.52633592375929	7.01197865593759	6.60072670203572
SCAMP5	4.83999636175381	5.30346881363053	5.3567959995217	3.26194107340663	5.94843373515627	5.146411421505	0.899412520242024
PPCDC	1.11005050288266	1.30639339107445	1.00191713600943	2.84814314084896	3.32380014410864	1.40760895280506	1.56593597574037
RPP25	1.91450755134256	3.72992812695916	1.49733725290752	3.43895455251988	4.42146580126643	3.983450229381	3.66546969399078
MAN2C1	3.18294047944087	4.32453313680967	3.98369629887671	3.95411911584498	3.84069382365777	3.12613766065673	4.04713954654715
SIN3A	2.46028071851888	2.74005696073363	3.16662135374979	3.86109998427073	3.7998712083547	2.45462386288417	3.45986506476382
NEIL1	2.11798179986832	2.15539937852285	2.29263825124462	2.19433026921926	1.83803544072328	1.7397939363946	0.303198043580373
IMP3	4.4435127777672	4.02033596589273	3.84291087506345	5.97768506160548	5.83655698822153	4.99495570585588	5.33662010503759
SNX33	0.242308497152948	0.438951238570047	0.360191347344547	2.65372676234293	3.00225489760827	0.31447348538542	3.29386507454111
FBXO22	1.85744037701679	2.46573802403305	1.92269250107863	2.56631471875265	2.67558465055643	2.69247375394316	2.50623493046765
RCN2	3.2026914308983	2.4006571020155	2.12745978409442	6.65867346467509	5.58105913685056	3.44142431922667	5.98907045599488
TSPAN3	8.37198333742565	8.64215239105966	8.99756932996756	10.2993537236688	9.41097032021101	8.83394020547366	8.20073185967257
TBC1D2B	1.02984828212432	1.42343541858229	1.56585747676612	1.55272602208908	1.76310533281801	1.00312931255578	3.74642940291873
CIB2	0.415194479251628	0.73492398330051	0.458807316631918	0.768995739534545	0.793967887642464	0.185112470735296	0
IDH3A	3.15469463804818	4.04883142698416	3.11451528447389	4.11168460082849	3.65178324780414	4.56400219746777	5.61010256600834
DNAJA4	3.17131307753165	3.50441549561627	3.6404557783751	0.94797215478826	0.945249121661387	2.09564905352106	1.05625325153724
WDR61	4.76640567929931	5.21989634462449	4.54683715786449	5.66678015140197	5.24439376033234	4.95649780888614	5.72293793589734
HYKK	0.416339540506702	0.290797571541194	0.254826953207965	0.383324772994651	0.564285398622721	0.446696209256886	0.768415514323365
PSMA4	5.2694323513985	5.64754461931677	5.23616232903322	7.50935207444083	7.18307767600175	6.22034175210504	7.807027384421
CHRNA5	0.331368861105009	0.473197246829333	0.336874988787142	0.24947489204914	0.56376259231815	0.933330619896949	0.0835419673772613
CTSH	0.475726990743758	1.21325848545751	0.462083268139026	9.37124603431413	7.20927803585765	0.751816567344118	3.11159130136908
TMED3	6.55933048712446	8.82528530980195	6.85200014991879	6.87643574196026	7.51907773781895	6.93867636593187	7.02274538125482
ZFAND6	5.97533298954892	4.69736073603551	4.79371244468983	6.4326937203725	5.7926484473232	5.86981845499559	6.37816903343015
LINC01314	1.54254271573667	0.857399201949664	1.31465674944121	0.291172931510226	0.0671630110273838	0.0702322780811528	0.155794253802858
MESDC2	4.63734258666109	4.70489507101155	5.14397524990159	5.98633246967251	6.41069876789638	5.25176400787577	7.03911464849975
MESDC1	1.02875986069061	0.848278028875018	0.935652644556064	2.12016452832912	3.16910560041119	0.904114185722928	1.99633614153513
LOC283692	0.606330051674161	0.825208819070595	0.692793023804058	1.19218580365781	1.07155200952244	0.798584944474441	0.919092294636986
FSD2	0.400299581995908	0.407840785592013	0.487734829664577	0.385674288077708	0.438345645485534	0.383842865886971	0.516219712842166
SNHG21	0.943320800812024	1.12124351188364	0.700868119050999	0.669356533161896	0.851075485550418	0.818365033793061	0.73371386514134
HOMER2	0.759246521052941	0.721942069332175	1.39954891759416	5.06517289767584	5.2157891751781	1.36709326750527	0.194428610316789
FAM103A1	1.27359302334175	1.23847239115927	1.31853906822604	1.7666622448127	1.94403024871162	1.57809575039631	1.29791613504542
C15orf40	3.09722030598255	2.81720047218684	2.42639192369563	3.77045938558838	3.72006616582991	3.65778224863936	3.2287798308434
BTBD1	2.74435645426647	2.74305317249853	2.18294516800436	4.35229234720865	3.25555836571942	3.7552364684844	4.19724006060581
TM6SF1	0.563471358043437	0.49252214701712	0.41450075642846	0.346444070954417	0.194113311441077	0.317927888912431	0.49273207454596
HDGFRP3	3.37289894035198	3.32477006435161	3.43859617991497	3.52819040320071	2.36106361861622	2.90838153022456	3.59838684717912
GOLGA2P7	0.101560782632155	0.533309031056217	0.553445416552518	0.249585670325862	0.303059232219812	0.497874258386199	0.113485257679841
SCAND2P	1.30146886943454	1.15249844375542	1.38860189014687	1.24376533627775	1.16438171241613	0.841390261383686	1.18380847356954
UBE2Q2P1	0.725213286342736	1.31273831141896	1.61357084295901	2.00094571004799	2.23593014617275	0.937258696020178	1.46369048405731
ZSCAN2	1.89361621911819	1.35089180597983	1.28265379631564	2.47753157147815	2.97900901727374	1.57671631572065	1.39938691884011
NMB	1.15969859485799	3.71938969265269	1.2276585127904	4.26677651012011	2.86971008812446	0.668881533089775	1.89567739050688
SEC11A	5.64480997109725	5.64709693156821	5.15605033612697	7.21361730211954	6.31175075351465	6.03634780500258	7.35895989001821
ALPK3	3.28639579642958	4.26617610796114	5.02341918456791	1.01683048491439	4.26139219149573	2.75247260075709	0.450955560499302
KLHL25	0.547804600149377	0.791583806976602	0.706081512476422	1.29651161891458	0.66348647549944	0.441600219498937	0.733303542401527
MRPS11	4.03532513685104	4.18587514117305	3.83005374823274	4.83099156004669	4.85557728990017	4.12562265256301	5.09978435740508
DET1	1.00138926612371	0.832149223032772	0.783044603423275	0.981844261111084	0.560156949255917	1.47308091200042	2.07715376039847
MRPL46	2.66021097452544	2.85707592378844	2.27435160803664	4.24461974929106	3.96998379206131	3.71787141941078	3.63188259976832
AEN	2.08451761373445	2.53915836330594	1.52696468458652	2.57421332969158	2.96786980675425	2.51620006899714	2.28290933068356
ISG20	0.157834775677798	1.11825682477196	0.258882585555818	2.05671488326002	3.59069069173072	0.941547241969041	0.914410148465646
MFGE8	0.0496840368340073	0.0601129465455348	0.0105919946051324	2.32797084097017	1.26607549913909	0.0177499606786714	8.35858232550163
FANCI	0.467111597148447	0.666748595834322	0.209284589080584	0.718025867291768	1.03496966302004	0.303010236230374	0.517750561271276
POLG	1.41175838223469	2.0487264273281	1.88138211911479	3.2119870232312	2.46280424630345	1.45645986913108	4.06210556110125
PEX11A	0.893230264754059	0.66687142715651	0.63705580722053	2.59100824449201	2.55325881919083	1.10938740016771	1.03642232764757
MESP1	0.581663005173107	1.22421948474188	0.533255381929217	1.81283602699434	1.72903386908614	0.590132367225922	0.0513994811710941
ANPEP	0.083095865466724	0.174174992000994	0.198646853614151	4.30909765904404	10.1521090617077	0.365056095289062	0.966042437515694
AP3S2	0.525551402024373	0.707136993247552	0.444240201976029	0.875458848022218	0.863769635222006	0.854740934728809	0.692862719799545
ARPIN	0.911325066526119	1.95545838963473	1.16292944940146	1.69866075288315	3.6905013650104	0.992596553631372	1.59448276794815
IDH2	3.35404489521482	4.35865706709504	3.03184686789516	8.24973946062666	8.1283989983779	1.80665565501742	5.4996762459117
CIB1	5.04556941724268	6.27647684433639	4.53486118523757	8.00867836411082	8.13699723345745	4.96798823478722	6.61544792440841
NGRN	7.16219109349972	7.26099763606349	7.0168401105322	7.05828788986374	6.27466216178417	7.93608962443804	6.65293011031493
SEMA4B	1.4601749380543	3.16357898495751	2.8179416401074	4.87607566572513	5.0877446644373	2.73367759907124	1.58891696028096
GDPGP1	0.205321522864352	0.321356641767316	0.210129966035532	0.418728653943603	0.703217741641267	0.300932911655631	0.165807474905576
ZNF774	0.107668663458446	0.29111046029977	0.209430283923308	0.934289887363199	0.750606764634008	0.215789978932066	0.104355558711951
FURIN	3.66627881347393	4.5292901374271	5.97647357272667	5.75224211734359	6.07398133038831	4.12623226717512	4.01005252924572
FES	0.0708928061581664	0.146435547859102	0.0655660566843559	1.11443151474739	0.467757520334954	0.0310395773459511	0.727803230949349
HDDC3	2.90641091023685	3.27777780879502	2.71474169735218	4.00555493458565	4.09496572312155	3.3112163641471	2.18918906291891
MAN2A2	2.66831469068108	3.62062284917287	4.74581255667968	3.50306219693199	3.93779877197477	3.23664432485721	1.8334718688114
VPS33B	1.43129551777569	1.38245798943733	1.67374925940248	2.48047967529615	1.69080899007878	1.28560794459874	1.64169333480575
RCCD1	0.476318713880042	0.936555887343888	0.640276392363103	1.89653701992901	1.79443483917761	0.410043295496439	1.83950832254005
PRC1	0.138323633996941	0.258036400735603	0.114139894315728	1.18579884386606	0.656567408765157	0.313131321665062	0.357597855371323
LOC100507217	2.6014446034092	2.36056213943885	3.24069302667628	4.12799783320588	3.46666677294181	2.9951436362139	3.70445668840655
RGMA	0.0779811362950437	0.00368805102792211	0	1.76827885491818	0.533883580149181	0.00480694218785662	0.345014670814716
LOC440311	2.1604817281192	1.84645508630678	2.07627204739091	2.56617469255544	3.48703468273328	2.33030230525236	2.5721288332288
NR2F2	1.19227009711896	1.67124989980661	1.60138104577578	3.60086407506125	2.81652850927283	0.498699259032116	5.09825602625847
ARRDC4	0.948730566344618	5.61769934840823	1.23489795246773	2.82830466744432	2.52868182804865	1.41971439435095	1.48630657517383
HSP90B2P	4.10029572650601	4.58386042980589	4.06290320617574	5.04761305935687	5.32313070397468	4.25261889678987	5.6879055026103
PRKXP1	0.96800562851908	0.502381254368475	0.617623249661114	0.886843257662522	0.405211550268384	0.833404240423437	0.376060374733567
LINS	1.30374856584503	0.89415168450988	0.932416260526234	1.40086115631782	1.11340777028719	0.927508544112865	1.01233902863115
VIMP	4.1845211825662	4.78447204770638	3.74829297957219	6.2800778522571	6.4506364362408	4.45475278306448	7.23270302841192
SNRPA1	1.31068860965649	1.9226680027582	1.40297210285668	2.82511552338299	2.96491963662318	1.88296357017695	2.53815283495548
CHSY1	0.295617678659253	0.435904429006547	0.511944480419834	2.02208755967536	1.49580670303849	0.360639809334635	5.29862113025253
TM2D3	5.29014896983141	5.33445980255867	4.78097507325707	5.50243548276977	4.77148431529056	5.96701458712721	4.78863749684779
WASH3P	0.276976935802656	0.240153198288984	0.266212484224063	0.260606721002717	0.220407688823981	0.238075905742993	0.221417659781593
CBFB	5.94499837334796	3.40332230947154	5.18304171460965	3.9098882663407	3.59085685008458	4.85405895295955	4.7566005565673
ADCY7	0.699157107639983	2.25890763455283	0.622526644955951	0.687062658504861	0.323545361316789	0.440814998158112	0.234268737273953
LCMT1	4.07000471798783	3.72324583046016	3.16521304042492	4.61792207183829	4.61413431574923	4.46493661303355	4.55491053556904
TMEM170A	0.960977235622926	1.45453584706417	1.04411638173495	3.04090943927667	1.77453674290913	1.74247470005933	1.73491548074249
