gene	acinar	alpha	beta	delta	ductal	mesenchymal
GNPDA1	0.910305077943022	1.80295133428764	1.4832129182689	1.82285112908851	1.44583157769788	0.424923711662828
GNPDA2	0.696390359623547	1.49567254275652	2.35209762111922	1.42846631441572	1.54033825353556	1.40696861119175
GNPNAT1	3.3694720384377	0.713945137557613	0.694631437876208	0.591912028040393	2.49581329897649	1.47177286542995
GNPTAB	1.56132329113487	0.811225074244538	0.605773975622394	1.15499844533772	1.15735560040405	0.849271619204882
GNPTG	2.46132712963915	4.03734952125816	3.20119796520103	2.71250610810467	3.27692118054753	2.20531135756452
GNS	1.45185868579629	4.50299257169469	3.53872756418283	3.37911914478975	4.7652650115852	2.60968392971313
GOLGA1	0.759922763044122	1.01447532725188	0.729319361388686	1.59819066613942	0.817917038865816	0.117156589586538
GOLGA2	1.27157339313064	2.67069912492478	3.54263525172747	2.33709397860312	1.70644583870995	0.827733629169155
GOLGA3	1.59246859850934	2.06816223884674	2.88539613932799	1.92146358716885	1.40033260462982	1.15895555189495
GOLGA4	5.89878437904204	6.59279981785081	5.90965667856294	5.91199532531908	4.44287422342925	4.0578638250269
GOLGA5	1.74898217933302	2.24235448826151	2.33484066013997	1.22167466965124	2.04678013631487	0.557577696006808
GOLGA6L9	0.131310343048941	0.147340199850487	0.0821612708111542	0.16020609521039	0.139155620871984	0
GOLGA7	2.85478270545243	2.37116422750877	2.41197399847963	3.81935314443107	3.78609303413399	2.6015545372552
GOLGA7B	0.153630507454218	0.983027850247033	1.2874160046983	1.03086246648688	0.620915793086478	0
GOLGA8A	2.91265444759224	1.58055311248703	1.83134645208147	1.9323141013915	1.30218705395397	0.380856688616102
GOLGA8B	4.96097146684591	1.51583068992674	2.04371510782387	1.39925869609569	1.59080255798323	0.353707273636005
GOLGB1	5.37826224917677	5.38003942594803	6.95825164823975	5.12783653540086	6.20080296374507	3.88804834359372
GOLIM4	0.971730220839505	0.97409076218303	0.624334938764156	1.05746887329411	1.19496687277606	1.58178711907038
GOLM1	2.24986004043991	1.92562478128486	1.5089841082318	1.33909355835193	5.05168057599307	1.59567832227599
GOLPH3	4.61820498895362	5.13698272734322	3.93477643746683	3.61670109649966	5.54373988451084	4.40985834366109
GOLPH3L	1.10293930545508	1.17587389401266	1.7350964107168	1.32367115426466	1.28371622862781	0.16086338060289
GOLT1A	0.723394266168355	2.29142400765916	2.17465541420842	1.31445294818646	1.19947574104547	0
GOLT1B	2.95776480696736	2.30211948745383	3.58854193665722	1.61496030257289	2.85626421453273	2.85933428944216
GON4L	1.56360798243734	2.65022163122359	2.17579362791413	2.21369511148606	2.28015114784937	1.08485802559429
GOPC	0.758776194294516	1.54705571600832	1.73903639814392	1.26336559967475	1.30915838234275	1.03467943574122
GORAB	0.49621615170235	0.368429452369076	0.572781620534043	0.348633601380902	1.14474459891848	0.45207488287827
GORASP1	1.06881649826909	1.58142320635729	1.11841901011269	1.16168919692908	2.67522446519926	0.808243451739976
GORASP2	4.94921381007011	4.47420645335353	4.77826823516897	2.8279153502251	4.90364251448922	3.45006447097302
GOSR1	1.89700897213175	2.98543235525328	2.65488422417807	2.22216839055544	2.64143978234525	1.40092764548867
GOSR2	1.66451853850722	1.89969427431108	2.69612762378849	1.77946491591835	2.03381880648325	0.47858425634387
GOT1	1.59228125802692	2.06560163626542	2.2719917010959	0.974043265442534	3.84249539272897	0.161430649854381
GOT2	2.81778708104936	4.46601762383925	3.84824514619217	3.88279074678711	5.43451552557079	1.61519430848243
GP2	13.1203473561856	0.364404970804645	0.402450746647021	0.275603672047799	1.69089661390316	0.685561091779629
GPAA1	1.89320617805547	4.33173887655732	3.74697359263172	2.34447052618581	4.59746100671389	1.7447642090883
GPAM	0.619837683847575	0.504160624239662	0.373382656401436	0.551173782586791	0.461888989184579	0.189296012411915
GPANK1	0.436845922455538	0.811924009635613	0.657967486708831	0.931029551940506	1.22496823842978	0.909757333224796
GPATCH1	0.390210540944234	0.404139956175327	0.538498713090761	0.643061834932949	0.503487192311876	0
GPATCH2	0.959047225439779	1.34318010091972	2.04205102027989	1.18602854464867	1.40414076374532	0.114412099922241
GPATCH3	0.425791533231641	0.717827466926557	0.640752011679723	0.757789396864006	1.01437998978327	0.367025799642882
GPATCH4	1.35522849666111	1.20883236075572	1.23308447557647	0.933520251456292	2.19997568933616	2.17201802761303
GPATCH8	2.07849315875309	3.55058735078027	3.05201343815963	3.39600608208306	3.22454643001301	1.02604647083187
GPBP1	2.92438993668977	5.01136954694596	3.95436989478972	5.03902783599796	4.36641632916078	2.76737767669517
GPBP1L1	2.63444652666752	2.42136502334845	1.99842383146469	2.58407272493068	3.38635739740604	1.29667156459091
GPC1	0.544811039818818	0.324510686321015	0.139097482695008	0.231480368304036	2.6690305384023	1.61253432174448
GPC6	0.0955972204969267	3.13705742931709	0.416731227128436	1.58673729269188	0.085976996602745	1.37704111582718
GPCPD1	1.67297355410692	2.44265837400332	1.79593781646813	1.26839031409649	2.21079869936439	1.13122770754822
GPD1	0.013592746066272	0.983988967400715	1.62522841568085	0.638133103047268	0.0170082765522881	0
GPD1L	0.714979658326274	0.687114356385419	0.484526312051881	0.76360145678314	0.627563277713504	0.321231348701269
GPD2	0.975297837459809	1.21133889854148	1.47407113850619	1.02122949336164	1.21382428152867	0.268831010561937
GPHA2	2.30813031765325	0.00633808302019171	0	0	0	0
GPHN	1.35062143837916	2.24158879691586	2.32165323847935	1.41340306141674	1.11876881934052	0.467836654365066
GPI	3.33983823044533	6.97100491326766	6.14694682846201	5.16172368993764	6.53961962198664	3.68992232171013
GPKOW	0.443121887910488	0.875065364912107	0.642877142331066	0.830610730782916	1.19543509795583	0.951378121649845
GPM6A	0.00429253009136315	0.026697456902458	2.71742621228152	1.1158722034694	0.00365705617084043	0
GPN1	1.93217722378863	1.50771464782846	1.69545453833725	1.07877264848045	3.02558218415133	1.32650147664737
GPN2	0.559420442643798	0.823488263884122	0.802423631588387	0.433209940034823	1.54531463597486	0.421498244983186
GPN3	0.936600658878026	0.883590591599777	0.98212214926086	1.13253792314543	1.6782590941887	0.526787714350591
GPNMB	0.0145782049726415	0.0834992181329244	1.18404128392289	0.39662120372355	0	4.78954057615136
GPR107	0.857039599335831	1.63467846446736	1.74625081354082	2.01288656273228	1.29232509912508	0.46942190755065
GPR108	1.99813745786892	2.08476585827429	1.69224837044371	1.31084371037457	4.36513881245806	0.873244632107323
GPR119	0	2.22081007845137	0.530537951700601	0.2538902417918	0	0
GPR137	0.216181052534676	0.503131216239634	0.467128083995446	0.495028575773338	1.07217740102353	0.414223177192217
GPR137B	0.632674228284488	1.76913797507937	1.22174393523473	1.16449109918565	0.999438975169431	0.34835179912569
GPR148	0	0.507478664021779	0.123172819330073	0.722612872399178	0	0
GPR155	1.31690205547805	0.36450428820277	0.513333359495394	0.530574887864057	0.270822185892341	0.319735113878055
GPR158	0.00289221939929682	0.728928454531539	0.657663249588457	0.433380834132161	0	0
GPR160	2.10196437988909	0.371418147521966	0.154012121960883	0.714736952924857	0.374527156660651	0
GPR180	1.28427166282989	1.57187238592106	1.25126712245314	1.75704792537631	0.933109701675062	0.164924035351573
GPR3	0.10105453879643	1.1297386717933	0.362401318825948	0.131309500302243	0.1587696186243	1.2666333842812
GPR75	0.0751122892618595	0.988493471693232	0.874152724217904	0.739515461913286	0.274730802877631	0.344113335594754
GPR89B	1.25099127791484	1.61567382014228	1.72813116056561	1.75605967565362	1.48299129392332	0.807580061986159
GPRASP1	0.115270902509076	2.15581434961801	2.49591164639326	1.92070155341753	0.314802187069845	0.302777300255027
GPRASP2	0.0456586455722647	0.210220750129783	0.397944124271657	0.214264439794783	0.135400795177243	0.0765493651956796
GPRC5A	1.27678961039907	0.0308985264984327	0.0157556093222542	0	1.03885483372321	2.29109656815794
GPRC5B	1.19456485539814	0.043782431036689	0	0	6.32306525382349	0.384310128265885
GPRC5C	1.32499439462689	1.89655975661765	1.20553621372823	1.63312595570471	2.78175695354705	0.373193397969103
GPRIN1	0.0596524387693916	1.50764790345235	1.97536141376666	0.810443702551007	0.0817720760843369	0.126070290432412
GPRIN3	1.00916148415675	0.731939182901958	0.63087617353699	0.613947343044835	0.258428137364916	0.205305457485179
GPS1	1.95258979734169	2.23778575511469	2.40202624595643	1.72169256767373	2.77533975833934	1.76015666191181
GPS2	2.36721726694489	2.86912793557415	3.23657485640231	2.59407108545065	3.91649110804673	2.25827470778028
GPSM1	0.348138100149124	0.311445700134114	1.28683040012384	0.629253064125409	0.403884132219593	0.0848964376294521
GPSM2	0.146662753488188	0.352397671590304	0.405806007108783	0.312546947970929	0.271217534491723	1.02611032684391
GPT2	2.28858190142968	0.181865743802816	0.285208812470641	0.231608543904722	0.255150462536005	0.107128697786428
GPX1	3.21831826519063	4.72246228111779	4.22863279223532	3.49971425096501	4.83508057068874	5.56864288264034
GPX2	0.512721599644236	0.364471682164202	0.974124186400174	1.4269303327852	2.83570886142003	0
GPX3	1.37070567530137	9.34793764495348	4.5739180100121	6.31162779358757	0.961099851126587	11.1642217797366
GPX4	3.29669126420007	6.90704705440058	6.61177713816264	6.73502091687536	6.09504138159543	5.4677442212488
GPX7	0.919051830327986	0.647886154165272	0.692359520500418	0.76188219110529	0.512568471313982	0.390639983457818
GRAMD1A	2.38975754618403	0.715726717481551	1.00719151854122	0.481210749464533	0.760925563928083	0.619208190378249
GRAMD1C	0.616885019465573	0.790188092395262	1.1915705757876	1.13885268003152	0.789901334051186	0.218980576987323
GRAMD4	0.522029147120195	1.28547091105374	0.230224898615414	0.130724738684476	0.393542867384046	0.107731817056626
GRASP	0.0234691523498066	0.420676688020452	0.330226676838645	0.427154973400971	0.230651392677177	0.109703165957637
GRB10	2.60686519624886	0.76278914430177	1.51669003493693	0.942321552790199	2.25619860585091	0.635862890061534
GRB14	0.566095659547499	0.928619768798084	0.54121876697337	0.384159562462731	1.59837172831093	0
GRB2	3.11934151757855	3.53935736071761	2.82063891493755	2.12274277870457	4.84242485269736	2.81950641018778
GRB7	0.736299239002327	0.507095242738017	0.526486763810064	0.741536417510841	2.76883364713452	0
GREB1	0.126312921233645	0.107471373885071	1.47101520962997	0.266684053734948	0.0917356138038303	0.104902564168292
GREM1	0.342426900796402	0.307817065367662	0.503402822002966	0.177562687350187	0	0.739233329482769
GRHL1	0.441291245859652	1.68603538064959	0.552756590042379	0.487639254024159	0.554386733611591	0.263515482572542
GRHL2	0.501514483973229	0.0292868068424839	0.0565243781473512	0	1.37339777717372	0.108921185899202
GRHPR	2.22190347218391	2.19066456094208	2.23114648848256	1.61459420903288	3.4390206111856	2.43837033289218
GRIA2	0.00843641442447901	1.43582360065573	2.34696425955614	2.6763285089636	0.00954357459277067	0
GRIA3	0.026974937471466	4.64009482608109	2.07673125824731	0.954472176842043	0.039157569966746	0.431679712009627
GRIA4	0.00160552727235201	0.196605771276246	0.942481692310036	0.061466347424106	0.0444671115879546	0.241200595711026
GRIK2	0.117982581507297	1.19327075315644	0.833263423283887	0.452328275069008	0	0
GRINA	1.4758794398287	3.7497575025979	2.38044706098626	2.00388431081549	3.34792500310522	3.08171368914723
GRIPAP1	0.647404369738854	1.70010310607977	1.60897758405136	1.18023435214918	1.01095667820423	0.813665180195165
GRK6	0.42502821253351	0.267030011004715	0.371609990514356	0.309839308293079	0.492470346421023	0.282258185755492
GRM4	0	1.4946033437463	0.847221043108118	0.372940418383461	0	0
GRM8	0.0872943490949686	0.648505708041905	0.09379609990462	0.178710091891949	0.168442976442778	0
GRN	2.32022983705677	7.15822305413375	4.82397032238016	4.25147689870743	6.45171476986655	3.13750538637351
GRPEL1	2.57524343068569	2.30900212552172	2.1641861413503	1.58811098864707	3.54360830372747	3.85884969892238
GRPEL2	0.744714160228196	0.944438525761074	0.956875240630164	0.932877450610882	1.25450672789903	0
GRSF1	4.21670265706712	4.9923314770528	4.35641299117737	3.64159331235147	5.02433608213392	3.10943082617638
GRWD1	1.24845663277341	1.23965047855273	0.813757515986179	0.899537612701712	2.71394939662965	2.72527052418551
GSDMD	0.817934905237057	0.607837484754338	0.423667966885336	0.373862404238892	2.0200892012247	0.359206598760171
GSK3A	0.266857198513742	0.591351322765709	0.434843877666267	0.277413290299868	0.415041101005965	0.307011765215666
GSK3B	1.37735957866285	1.48494506715581	1.34290888662351	1.35600101639362	1.44215206966206	1.10278062876111
GSN	1.42117855618154	1.33819029677571	5.7078134620352	1.24436094285451	6.03743126492549	8.66910877188849
GSPT1	4.5739040677163	3.23347099641873	2.16820324068064	1.5182434404051	2.89256512596019	3.67265237468175
GSPT2	0.672645869408241	0.74085364613894	0.941571557326213	0.489765633753162	1.11568959362754	0.31011918905134
GSR	1.1805648492081	1.29583655644642	0.958461431049711	0.766194038579841	1.69465150423673	0.0781177189981908
GSS	0.829533871302994	2.42782123918297	1.81611872508187	1.48422781480672	3.11068176218933	1.31862208514108
GSTA1	5.50791998366201	0.303600257372327	0.0285387693750948	0	0.418194873691424	0
GSTA2	5.56979610245108	0.0357790007081571	0.00249374233985717	0	0.0193591733855696	0
GSTA4	1.62740677936522	3.59556008232219	2.57241816956624	3.69795116766941	1.46518101738991	0.957404381064842
GSTCD	0.353521428117693	0.549690113169299	0.403862825386798	0.449913819802763	0.681231363405836	0.16335865903546
GSTK1	3.09559523064107	2.62755439409463	2.54553567895446	1.46001828214101	5.31465666354307	2.36657262805632
GSTM1	0.566564695027225	0.602171156985792	0.396203076096803	1.10516266037767	0.867418528127546	1.06692391465815
GSTM2	1.2203538530968	2.78629057950127	2.18033795227891	3.47128049476977	1.36129404536116	2.28745431736207
GSTM3	3.47589972868081	2.93587532543636	3.42243415096222	2.80075741966714	4.88239939848955	4.6779612779293
GSTM4	0.773832090253089	0.574133823403634	0.727772176282549	0.412849172373108	3.85281364411569	1.15958683746215
GSTO1	3.20131935472059	3.64221653688787	4.55109784752557	2.99496738483769	5.24818448878743	5.76817360012496
GSTO2	2.39681620427346	3.00587279324268	2.83162960791247	2.71622730287876	1.80737293777324	0.672574080764535
GSTP1	5.81380999483049	4.91554404780798	3.27699255766046	4.64118883412596	9.13864677091347	7.80566048170471
GSTT2	0.191566817193642	0.209117241025811	0.483177104715018	0.440419816517198	0.330450194419037	0
GSTZ1	0.57051470711483	1.03137822337214	0.810513670951051	0.306869405740588	0.886292144995369	0.229267635792952
GTDC1	0.518302394053836	0.0832447153839703	0.459012819253804	0.378691065966962	0.265210730459236	0.512606967781154
GTF2A1	0.426377198828744	0.318725847039311	0.284843674262823	0.397141479895021	0.477279820039043	0.505315323390734
GTF2A2	3.45565430254195	4.61176758282526	4.61296094806885	4.31235431251245	4.85687912559752	4.34709530337942
GTF2B	2.7550924327236	1.9244401174789	2.20052063878983	1.60132657992686	3.61550186120112	2.27282372978794
GTF2E1	0.654442354084833	0.3862274924779	0.444428462203247	0.562935815126997	0.59250037662774	0
GTF2E2	2.12508485100475	1.54218718780055	1.1188839237868	0.785232177121415	1.15842715591042	0.649959846106704
GTF2F1	2.06339908327421	2.74097891711309	2.53936812441214	2.09517406976261	3.13008729319329	2.3813213972897
GTF2F2	1.5113325480034	1.38752826852883	1.33761180615995	0.930038358820693	2.72944573713476	1.39644833270881
GTF2H1	1.30467435380505	1.36003083238756	1.04895967738147	1.29833651213831	2.07834514168671	0.775654284553064
GTF2H2	0.543128734942831	0.789032735440685	0.671806541491415	0.714595013908135	0.955848701254374	0.257903887878097
GTF2H2C	0.0347501443327996	0.16894611659548	0.1151946656528	0.260727421856055	0.163811269916229	0
GTF2H3	0.656939962127129	0.794110199659442	0.584211400115378	0.890855501270089	0.872516118840928	0.719764316918516
GTF2H5	1.50434479166036	2.95654520542953	2.43666469112827	2.96844836771633	3.38643160745527	0.866916007268609
GTF2I	1.35325509007665	2.77268407887053	2.61720065501962	3.4370253557975	3.50843650977826	1.45529197768271
GTF2IRD1	0.400467151900844	0.944927097905618	0.963742221346535	1.06630622847828	0.877836941442332	0
GTF2IRD2	0.419097166528193	0.844252053647395	0.740646313989726	1.01122027774923	0.996064019015366	0.480309789032109
